2025-10-19 12:48:13.743,0.006,"3.380,2.230,178770"
2025-10-19 12:48:13.948,0.21,"0.390,0.390,178970"
2025-10-19 12:48:14.152,0.415,Mode: REST
2025-10-19 12:48:14.357,0.619,"3.380,1.540,179170"
2025-10-19 12:48:14.563,0.826,"1.540,2.230,179370"
2025-10-19 12:48:14.768,1.03,"2.230,1.080,179570"
2025-10-19 12:48:14.972,1.234,"2.230,2.230,179770"
2025-10-19 12:48:15.175,1.437,"2.230,2.230,179970"
2025-10-19 12:48:15.377,1.639,Mode: REST
2025-10-19 12:48:15.580,1.843,"0.390,0.390,180170"
2025-10-19 12:48:15.785,2.048,"2.230,2.230,180370"
2025-10-19 12:48:16.002,2.264,"1.540,0.390,180570"
2025-10-19 12:48:16.207,2.469,"0.390,1.080,180770"
2025-10-19 12:48:16.413,2.676,"0.390,2.690,180970"
2025-10-19 12:48:16.617,2.88,Mode: REST
2025-10-19 12:48:16.821,3.084,"1.540,1.080,181170"
2025-10-19 12:48:17.025,3.287,"1.540,2.230,181370"
2025-10-19 12:48:17.228,3.491,"0.390,0.390,181570"
2025-10-19 12:48:17.433,3.696,"1.080,2.230,181770"
2025-10-19 12:48:17.637,3.9,"3.380,1.080,181970"
2025-10-19 12:48:17.841,4.103,Mode: REST
2025-10-19 12:48:18.045,4.308,"1.080,2.230,182170"
2025-10-19 12:48:18.250,4.513,"1.540,3.840,182370"
2025-10-19 12:48:18.455,4.718,"1.080,2.690,182570"
2025-10-19 12:48:18.660,4.922,"2.230,2.230,182770"
2025-10-19 12:48:18.864,5.127,"3.380,3.380,182970"
2025-10-19 12:48:19.068,5.33,Mode: REST
2025-10-19 12:48:19.272,5.534,"1.540,2.230,183170"
2025-10-19 12:48:19.477,5.74,"1.540,2.230,183370"
2025-10-19 12:48:19.682,5.944,"3.380,1.540,183570"
2025-10-19 12:48:19.888,6.15,"1.540,2.690,183770"
2025-10-19 12:48:20.092,6.355,"2.230,1.540,183970"
2025-10-19 12:48:20.297,6.559,Mode: REST
2025-10-19 12:48:20.501,6.764,"2.690,2.690,184170"
2025-10-19 12:48:20.706,6.968,"0.390,0.390,184370"
2025-10-19 12:48:20.911,7.174,"1.080,2.230,184570"
2025-10-19 12:48:21.116,7.379,"1.080,2.230,184770"
2025-10-19 12:48:21.321,7.583,"1.080,1.080,184970"
2025-10-19 12:48:21.525,7.788,Mode: REST
2025-10-19 12:48:21.730,7.993,"2.230,0.390,185170"
2025-10-19 12:48:21.935,8.198,"0.390,0.390,185370"
2025-10-19 12:48:22.140,8.403,"2.230,2.230,185570"
2025-10-19 12:48:22.344,8.607,"1.540,2.690,185770"
2025-10-19 12:48:22.549,8.812,"0.390,2.690,185970"
2025-10-19 12:48:22.754,9.016,Mode: REST
2025-10-19 12:48:22.958,9.221,"0.390,2.690,186170"
2025-10-19 12:48:23.163,9.426,"2.230,1.080,186370"
2025-10-19 12:48:23.367,9.629,"1.540,1.540,186570"
2025-10-19 12:48:23.570,9.833,"1.540,1.540,186770"
2025-10-19 12:48:23.776,10.038,"2.690,1.540,186970"
2025-10-19 12:48:23.981,10.244,Mode: REST
2025-10-19 12:48:24.186,10.449,"1.540,2.230,187170"
2025-10-19 12:48:24.391,10.654,"1.540,3.380,187370"
2025-10-19 12:48:24.596,10.859,"2.230,1.540,187570"
2025-10-19 12:48:24.801,11.063,"1.080,2.230,187770"
2025-10-19 12:48:25.005,11.268,"2.230,2.230,187970"
2025-10-19 12:48:25.209,11.472,Mode: REST
2025-10-19 12:48:25.414,11.677,"1.540,1.540,188170"
2025-10-19 12:48:25.619,11.881,"2.230,2.230,188370"
2025-10-19 12:48:25.824,12.086,"2.690,3.380,188570"
2025-10-19 12:48:26.029,12.292,"1.080,-0.070,188770"
2025-10-19 12:48:26.256,12.518,"2.230,0.390,188970"
2025-10-19 12:48:26.463,12.726,Mode: REST
2025-10-19 12:48:26.667,12.93,"2.690,1.080,189170"
2025-10-19 12:48:26.872,13.134,"0.390,0.390,189370"
2025-10-19 12:48:27.076,13.339,"1.080,2.230,189570"
2025-10-19 12:48:27.281,13.544,"1.540,2.230,189770"
2025-10-19 12:48:27.486,13.749,"1.540,1.080,189970"
2025-10-19 12:48:27.690,13.953,Mode: REST
2025-10-19 12:48:27.896,14.159,"2.230,1.080,190170"
2025-10-19 12:48:28.101,14.363,"2.690,2.690,190370"
2025-10-19 12:48:28.305,14.568,"1.540,2.230,190570"
2025-10-19 12:48:28.510,14.773,"2.690,2.690,190770"
2025-10-19 12:48:28.715,14.977,"1.080,0.390,190970"
2025-10-19 12:48:28.918,15.181,Mode: REST
2025-10-19 12:48:29.123,15.386,"2.230,1.540,191170"
2025-10-19 12:48:29.328,15.591,"2.230,1.540,191370"
2025-10-19 12:48:29.533,15.796,"1.540,0.390,191570"
2025-10-19 12:48:29.738,16.0,"0.390,2.230,191770"
2025-10-19 12:48:29.942,16.205,"2.230,2.230,191970"
2025-10-19 12:48:30.146,16.409,Mode: REST
2025-10-19 12:48:30.351,16.613,"3.380,3.380,192170"
2025-10-19 12:48:30.555,16.818,"3.380,2.690,192370"
2025-10-19 12:48:30.762,17.024,"2.230,2.230,192570"
2025-10-19 12:48:30.966,17.228,"1.540,2.230,192770"
2025-10-19 12:48:31.170,17.433,"2.690,2.690,192970"
2025-10-19 12:48:31.375,17.637,Mode: REST
2025-10-19 12:48:31.580,17.842,"1.080,1.080,193170"
2025-10-19 12:48:31.785,18.047,"2.230,2.230,193370"
2025-10-19 12:48:31.989,18.252,"1.080,2.230,193570"
2025-10-19 12:48:32.193,18.455,"3.380,1.540,193770"
2025-10-19 12:48:32.396,18.659,"1.540,2.690,193970"
2025-10-19 12:48:32.600,18.863,Mode: REST
2025-10-19 12:48:32.804,19.067,"1.540,2.230,194170"
2025-10-19 12:48:33.010,19.272,"1.080,1.540,194370"
2025-10-19 12:48:33.214,19.476,"2.690,2.690,194570"
2025-10-19 12:48:33.419,19.681,"1.540,1.540,194770"
2025-10-19 12:48:33.623,19.885,"1.540,2.230,194970"
2025-10-19 12:48:33.826,20.089,Mode: REST
2025-10-19 12:48:34.031,20.294,"1.080,2.690,195170"
2025-10-19 12:48:34.236,20.498,"2.690,2.230,195370"
2025-10-19 12:48:34.441,20.703,"1.540,2.230,195570"
2025-10-19 12:48:34.645,20.908,"1.540,1.080,195770"
2025-10-19 12:48:34.851,21.113,"2.690,2.690,195970"
2025-10-19 12:48:35.057,21.32,Mode: REST
2025-10-19 12:48:35.263,21.525,"1.540,1.540,196170"
2025-10-19 12:48:35.471,21.734,"2.230,2.230,196370"
2025-10-19 12:48:35.679,21.942,"2.230,1.540,196570"
2025-10-19 12:48:35.884,22.147,"0.390,2.690,196770"
2025-10-19 12:48:36.089,22.352,"1.080,2.230,196970"
2025-10-19 12:48:36.294,22.557,Mode: REST
2025-10-19 12:48:36.499,22.762,"2.690,1.080,197170"
2025-10-19 12:48:36.704,22.967,"0.390,0.390,197370"
2025-10-19 12:48:36.908,23.171,"2.690,1.540,197570"
2025-10-19 12:48:37.114,23.377,"1.540,3.380,197770"
2025-10-19 12:48:37.320,23.583,"3.380,2.230,197970"
2025-10-19 12:48:37.524,23.787,Mode: REST
2025-10-19 12:48:37.727,23.989,"1.080,1.540,198170"
2025-10-19 12:48:37.929,24.192,"1.080,3.380,198370"
2025-10-19 12:48:38.131,24.393,"2.690,2.230,198570"
2025-10-19 12:48:38.335,24.598,"2.230,2.230,198770"
2025-10-19 12:48:38.541,24.803,"3.380,1.540,198970"
2025-10-19 12:48:38.746,25.009,Mode: REST
2025-10-19 12:48:38.957,25.22,"1.080,1.540,199170"
