2025-10-19 16:02:30.583,0.006,RS485 Slave ready.
2025-10-19 16:02:30.637,0.061,Successfully connected to both INA219 chip
2025-10-19 16:02:30.689,0.113,"1.540,2.690,370"
2025-10-19 16:02:30.741,0.165,"1.540,2.230,570"
2025-10-19 16:02:30.793,0.217,"0.390,2.230,770"
2025-10-19 16:02:30.846,0.27,"2.690,1.540,970"
2025-10-19 16:02:30.899,0.322,Mode: REST
2025-10-19 16:02:30.950,0.374,"1.540,2.690,1170"
2025-10-19 16:02:31.002,0.425,"2.690,2.690,1370"
2025-10-19 16:02:31.053,0.477,"1.080,1.080,1570"
2025-10-19 16:02:31.105,0.528,"0.390,2.230,1770"
2025-10-19 16:02:31.157,0.581,"1.080,2.230,1970"
2025-10-19 16:02:31.209,0.633,Mode: REST
2025-10-19 16:02:31.262,0.686,"2.230,2.230,2170"
2025-10-19 16:02:31.315,0.739,"4.990,4.990,2370"
2025-10-19 16:02:31.368,0.792,"1.540,1.540,2570"
2025-10-19 16:02:31.421,0.845,"2.230,3.380,2770"
2025-10-19 16:02:31.474,0.898,"3.840,1.540,2970"
2025-10-19 16:02:31.527,0.951,Mode: REST
2025-10-19 16:02:31.582,1.006,"2.230,0.390,3170"
2025-10-19 16:02:31.636,1.059,"1.540,1.540,3370"
2025-10-19 16:02:31.687,1.11,"3.380,0.390,3570"
2025-10-19 16:02:31.738,1.162,"2.230,2.230,3770"
2025-10-19 16:02:31.789,1.213,"2.230,0.390,3970"
2025-10-19 16:02:31.841,1.265,Mode: REST
2025-10-19 16:02:31.893,1.317,"1.540,3.380,4170"
2025-10-19 16:02:31.948,1.372,"1.080,1.540,4370"
2025-10-19 16:02:32.001,1.425,"2.230,0.390,4570"
2025-10-19 16:02:32.055,1.478,"2.230,2.230,4770"
2025-10-19 16:02:32.108,1.532,"1.540,1.540,4970"
2025-10-19 16:02:32.162,1.585,Mode: REST
2025-10-19 16:02:32.215,1.638,"1.080,1.540,5170"
2025-10-19 16:02:32.267,1.69,"2.230,2.230,5370"
2025-10-19 16:02:32.319,1.743,"2.230,1.540,5570"
2025-10-19 16:02:32.373,1.797,"1.540,1.540,5770"
2025-10-19 16:02:32.542,1.966,<no data>
2025-10-19 16:02:32.595,2.019,"1.540,2.690,5970"
2025-10-19 16:02:32.648,2.072,Mode: REST
2025-10-19 16:02:32.743,2.167,"1.540,2.690,6170"
2025-10-19 16:02:32.909,2.333,<no data>
2025-10-19 16:02:32.962,2.386,"2.230,2.230,6370"
2025-10-19 16:02:33.126,2.55,<no data>
2025-10-19 16:02:33.180,2.604,"2.230,1.080,6570"
2025-10-19 16:02:33.343,2.767,"2.690,2.690,6770"
2025-10-19 16:02:33.510,2.934,<no data>
2025-10-19 16:02:33.563,2.986,"-0.070,-0.070,6970"
