2025-10-19 14:50:46.877,0.007,"1.540,2.230,3970"
2025-10-19 14:50:46.931,0.061,Mode: REST
2025-10-19 14:50:46.984,0.114,"2.690,2.690,4170"
2025-10-19 14:50:47.039,0.168,"2.690,2.230,4370"
2025-10-19 14:50:47.093,0.222,"2.230,1.080,4570"
2025-10-19 14:50:47.145,0.275,"2.690,2.690,4770"
2025-10-19 14:50:47.198,0.327,"1.540,2.230,4970"
2025-10-19 14:50:47.250,0.38,Mode: REST
2025-10-19 14:50:47.305,0.434,"2.230,1.540,5170"
2025-10-19 14:50:47.357,0.486,"2.230,2.230,5370"
2025-10-19 14:50:47.410,0.539,"2.230,1.540,5570"
2025-10-19 14:50:47.464,0.593,"3.380,0.390,5770"
2025-10-19 14:50:47.519,0.648,"2.230,2.230,5970"
2025-10-19 14:50:47.572,0.701,Mode: REST
2025-10-19 14:50:47.624,0.753,"1.080,2.690,6170"
2025-10-19 14:50:47.676,0.805,"1.080,1.540,6370"
2025-10-19 14:50:47.730,0.859,"2.690,2.690,6570"
2025-10-19 14:50:47.784,0.914,"1.540,2.690,6770"
2025-10-19 14:50:47.838,0.967,"2.690,2.690,6970"
2025-10-19 14:50:47.890,1.019,Mode: REST
2025-10-19 14:50:47.941,1.071,"2.690,2.690,7170"
2025-10-19 14:50:47.993,1.122,"2.690,2.230,7370"
2025-10-19 14:50:48.045,1.174,"2.690,1.540,7570"
2025-10-19 14:50:48.097,1.226,"1.080,1.080,7770"
2025-10-19 14:50:48.150,1.28,"3.380,1.540,7970"
2025-10-19 14:50:48.206,1.335,Mode: REST
2025-10-19 14:50:48.260,1.389,"2.230,1.080,8170"
2025-10-19 14:50:48.313,1.443,"1.080,1.080,8370"
2025-10-19 14:50:48.367,1.497,"1.080,1.080,8570"
2025-10-19 14:50:48.423,1.553,"1.540,1.080,8770"
2025-10-19 14:50:48.477,1.607,"3.380,2.690,8970"
2025-10-19 14:50:48.530,1.66,Mode: REST
2025-10-19 14:50:48.583,1.712,"1.540,2.230,9170"
2025-10-19 14:50:48.637,1.767,"2.690,2.690,9370"
2025-10-19 14:50:48.692,1.821,"2.230,2.690,9570"
2025-10-19 14:50:48.745,1.875,"1.540,2.690,9770"
2025-10-19 14:50:48.799,1.928,"1.080,1.540,9970"
2025-10-19 14:50:48.852,1.981,Mode: REST
2025-10-19 14:50:48.905,2.035,"1.540,2.230,10170"
2025-10-19 14:50:48.958,2.087,"2.230,2.690,10370"
2025-10-19 14:50:49.010,2.139,"2.230,1.080,10570"
2025-10-19 14:50:49.061,2.191,"2.230,1.080,10770"
2025-10-19 14:50:49.114,2.243,"1.080,2.690,10970"
2025-10-19 14:50:49.166,2.296,Mode: REST
