2025-10-19 15:27:41.621,0.097,<no data>
2025-10-19 15:27:41.785,0.261,<no data>
2025-10-19 15:27:41.938,0.413,<no data>
2025-10-19 15:27:42.098,0.573,<no data>
2025-10-19 15:27:42.261,0.736,<no data>
2025-10-19 15:27:42.423,0.899,<no data>
2025-10-19 15:27:42.585,1.061,<no data>
2025-10-19 15:27:42.738,1.213,<no data>
2025-10-19 15:27:42.903,1.379,<no data>
2025-10-19 15:27:43.070,1.546,<no data>
2025-10-19 15:27:43.234,1.71,<no data>
2025-10-19 15:27:43.389,1.864,<no data>
2025-10-19 15:27:43.555,2.03,<no data>
2025-10-19 15:27:43.716,2.191,<no data>
2025-10-19 15:27:43.869,2.345,<no data>
2025-10-19 15:27:44.022,2.498,<no data>
2025-10-19 15:27:44.188,2.663,<no data>
2025-10-19 15:27:44.355,2.831,<no data>
2025-10-19 15:27:44.520,2.996,<no data>
2025-10-19 15:27:44.688,3.163,<no data>
2025-10-19 15:27:44.841,3.317,<no data>
2025-10-19 15:27:45.003,3.479,<no data>
2025-10-19 15:27:45.170,3.646,<no data>
2025-10-19 15:27:45.338,3.813,<no data>
2025-10-19 15:27:45.500,3.976,<no data>
2025-10-19 15:27:45.654,4.129,<no data>
2025-10-19 15:27:45.811,4.287,<no data>
2025-10-19 15:27:45.972,4.448,<no data>
2025-10-19 15:27:46.135,4.611,<no data>
2025-10-19 15:27:46.288,4.764,<no data>
2025-10-19 15:27:46.454,4.93,<no data>
2025-10-19 15:27:46.621,5.096,<no data>
2025-10-19 15:27:46.787,5.263,<no data>
2025-10-19 15:27:46.954,5.429,<no data>
2025-10-19 15:27:47.120,5.596,<no data>
2025-10-19 15:27:47.273,5.749,<no data>
2025-10-19 15:27:47.435,5.911,<no data>
2025-10-19 15:27:47.597,6.073,<no data>
2025-10-19 15:27:47.760,6.235,<no data>
2025-10-19 15:27:47.917,6.393,<no data>
2025-10-19 15:27:48.080,6.555,<no data>
2025-10-19 15:27:48.242,6.717,<no data>
2025-10-19 15:27:48.402,6.878,<no data>
2025-10-19 15:27:48.566,7.041,<no data>
2025-10-19 15:27:48.729,7.205,<no data>
2025-10-19 15:27:48.886,7.362,<no data>
2025-10-19 15:27:49.050,7.526,<no data>
2025-10-19 15:27:49.212,7.687,<no data>
2025-10-19 15:27:49.371,7.847,<no data>
2025-10-19 15:27:49.535,8.011,<no data>
2025-10-19 15:27:49.699,8.174,<no data>
2025-10-19 15:27:49.861,8.337,<no data>
2025-10-19 15:27:50.018,8.494,<no data>
2025-10-19 15:27:50.181,8.656,<no data>
2025-10-19 15:27:50.343,8.818,<no data>
2025-10-19 15:27:50.503,8.979,<no data>
2025-10-19 15:27:50.665,9.141,<no data>
2025-10-19 15:27:50.829,9.304,<no data>
2025-10-19 15:27:50.987,9.463,<no data>
2025-10-19 15:27:51.151,9.626,<no data>
2025-10-19 15:27:51.312,9.788,<no data>
2025-10-19 15:27:51.479,9.954,<no data>
2025-10-19 15:27:51.634,10.109,<no data>
2025-10-19 15:27:51.796,10.271,<no data>
2025-10-19 15:27:51.958,10.433,<no data>
2025-10-19 15:27:52.119,10.595,<no data>
2025-10-19 15:27:52.281,10.757,<no data>
2025-10-19 15:27:52.443,10.919,<no data>
2025-10-19 15:27:52.602,11.077,<no data>
2025-10-19 15:27:52.764,11.24,<no data>
2025-10-19 15:27:52.926,11.402,<no data>
2025-10-19 15:27:53.088,11.563,<no data>
2025-10-19 15:27:53.251,11.726,<no data>
2025-10-19 15:27:53.414,11.889,<no data>
2025-10-19 15:27:53.576,12.052,<no data>
2025-10-19 15:27:53.736,12.211,<no data>
2025-10-19 15:27:53.899,12.375,<no data>
2025-10-19 15:27:54.060,12.536,<no data>
2025-10-19 15:27:54.218,12.694,<no data>
2025-10-19 15:27:54.381,12.857,<no data>
2025-10-19 15:27:54.544,13.019,<no data>
2025-10-19 15:27:54.703,13.179,<no data>
2025-10-19 15:27:54.867,13.343,<no data>
2025-10-19 15:27:55.030,13.506,<no data>
2025-10-19 15:27:55.188,13.664,<no data>
2025-10-19 15:27:55.350,13.825,<no data>
2025-10-19 15:27:55.512,13.987,<no data>
2025-10-19 15:27:55.674,14.15,<no data>
2025-10-19 15:27:55.835,14.311,<no data>
2025-10-19 15:27:55.997,14.473,<no data>
2025-10-19 15:27:56.159,14.635,<no data>
2025-10-19 15:27:56.321,14.796,<no data>
2025-10-19 15:27:56.484,14.959,<no data>
2025-10-19 15:27:56.646,15.122,<no data>
2025-10-19 15:27:56.804,15.28,<no data>
2025-10-19 15:27:56.967,15.443,<no data>
2025-10-19 15:27:57.129,15.605,<no data>
2025-10-19 15:27:57.291,15.767,<no data>
2025-10-19 15:27:57.452,15.928,<no data>
2025-10-19 15:27:57.615,16.091,<no data>
2025-10-19 15:27:57.777,16.253,<no data>
2025-10-19 15:27:57.935,16.411,<no data>
2025-10-19 15:27:58.098,16.573,<no data>
2025-10-19 15:27:58.260,16.736,<no data>
2025-10-19 15:27:58.420,16.896,<no data>
2025-10-19 15:27:58.583,17.059,<no data>
2025-10-19 15:27:58.746,17.221,<no data>
2025-10-19 15:27:58.904,17.38,<no data>
2025-10-19 15:27:59.067,17.543,<no data>
2025-10-19 15:27:59.229,17.704,<no data>
2025-10-19 15:27:59.391,17.867,<no data>
2025-10-19 15:27:59.552,18.028,<no data>
2025-10-19 15:27:59.715,18.191,<no data>
2025-10-19 15:27:59.877,18.353,<no data>
2025-10-19 15:28:00.036,18.512,<no data>
2025-10-19 15:28:00.199,18.674,<no data>
2025-10-19 15:28:00.361,18.836,<no data>
2025-10-19 15:28:00.520,18.996,<no data>
2025-10-19 15:28:00.684,19.159,<no data>
