Timestamp,t [ms],Mode,Launch_Time [s],Fill_Time [s],P_o [Bar],P_i [Bar]
18:58:27.0398,1439287.0,,,,1.54,1.08
18:58:27.0635,1439387.0,,,,1.54,1.54
18:58:27.0635,1439487.0,REST,,,2.23,1.54
18:58:27.0698,1439587.0,REST,,,0.39,0.39
18:58:27.0798,1439687.0,REST,,,1.08,1.54
18:58:27.0898,1439787.0,REST,,,2.23,1.08
18:58:27.0997,1439887.0,REST,,,2.69,1.54
18:58:28.0098,1439987.0,REST,,,1.54,1.54
18:58:28.0198,1440087.0,REST,,,2.23,1.08
18:58:28.0299,1440187.0,REST,,,-0.07,0.39
18:58:28.0397,1440287.0,REST,,,1.08,1.54
18:58:28.0896,1440387.0,REST,,,-0.07,-0.07
18:58:28.0897,1440487.0,REST,,,2.69,2.69
18:58:28.0897,1440587.0,REST,,,1.08,1.08
18:58:28.0898,1440687.0,REST,,,-0.07,1.08
18:58:28.0898,1440787.0,REST,,,2.69,2.23
18:58:28.0998,1440887.0,REST,,,2.69,1.08
18:58:29.0098,1440987.0,REST,,,2.23,1.54
18:58:29.0198,1441087.0,REST,,,1.54,1.54
18:58:29.0298,1441187.0,REST,,,1.54,1.08
18:58:29.0398,1441287.0,REST,,,1.08,2.69
18:58:30.0077,1441387.0,REST,,,1.54,-0.07
18:58:30.0078,1441487.0,REST,,,3.38,2.69
18:58:30.0078,1441587.0,REST,,,2.69,2.69
18:58:30.0078,1441687.0,REST,,,1.08,1.08
18:58:30.0079,1441787.0,REST,,,1.08,0.39
18:58:30.0079,1441887.0,REST,,,2.23,1.54
18:58:30.0098,1441987.0,REST,,,2.23,1.54
18:58:30.0197,1442087.0,REST,,,1.54,1.54
18:58:30.0298,1442187.0,REST,,,2.69,2.69
18:58:30.0398,1442287.0,REST,,,1.08,1.08
18:58:30.0929,1442387.0,REST,,,2.23,1.54
18:58:30.0930,1442487.0,REST,,,2.69,1.08
18:58:30.0930,1442587.0,REST,,,1.54,1.08
18:58:30.0930,1442687.0,REST,,,2.69,1.54
18:58:30.0930,1442787.0,REST,,,2.23,2.23
18:58:30.0998,1442887.0,REST,,,1.08,1.54
18:58:31.0097,1442987.0,REST,,,0.39,1.54
18:58:31.0199,1443087.0,REST,,,1.08,-0.76
18:58:31.0299,1443187.0,REST,,,1.54,-0.07
18:58:31.0398,1443287.0,REST,,,1.08,3.38
18:58:31.0882,1443387.0,REST,,,2.23,2.23
18:58:31.0883,1443487.0,REST,,,0.39,1.54
18:58:31.0883,1443587.0,REST,,,1.54,2.23
18:58:31.0883,1443687.0,REST,,,2.23,1.08
18:58:31.0897,1443787.0,REST,,,1.08,1.54
18:58:31.0998,1443887.0,REST,,,2.23,2.23
18:58:32.0098,1443987.0,REST,,,1.54,1.54
18:58:32.0198,1444087.0,REST,,,1.54,1.08
18:58:32.0298,1444187.0,REST,,,1.54,2.69
18:58:32.0399,1444287.0,REST,,,0.39,-0.07
18:58:32.0950,1444387.0,REST,,,1.08,1.08
18:58:32.0951,1444487.0,REST,,,2.23,2.23
18:58:32.0959,1444587.0,REST,,,1.08,1.54
18:58:32.0960,1444687.0,REST,,,2.23,2.23
18:58:32.0960,1444787.0,REST,,,2.23,0.39
18:58:32.0998,1444887.0,REST,,,1.08,2.23
18:58:33.0098,1444987.0,REST,,,0.39,2.23
18:58:33.0198,1445087.0,REST,,,1.08,1.08
18:58:33.0298,1445187.0,REST,,,1.08,3.38
18:58:33.0398,1445287.0,REST,,,2.69,2.69
18:58:33.0933,1445387.0,REST,,,1.08,1.08
18:58:33.0934,1445487.0,REST,,,2.23,1.08
18:58:33.0934,1445587.0,REST,,,1.54,1.54
18:58:33.0935,1445687.0,REST,,,1.08,1.08
18:58:33.0935,1445787.0,REST,,,0.39,3.38
18:58:33.0998,1445887.0,REST,,,2.69,1.54
18:58:34.0097,1445987.0,REST,,,1.54,1.08
18:58:34.0199,1446087.0,REST,,,1.54,-0.76
18:58:34.0298,1446187.0,REST,,,0.39,0.39
18:58:34.0397,1446287.0,REST,,,1.08,2.69
18:58:34.0942,1446387.0,REST,,,1.08,0.39
18:58:34.0942,1446487.0,REST,,,0.39,2.23
18:58:34.0943,1446587.0,REST,,,2.23,1.54
18:58:34.0943,1446687.0,REST,,,0.39,2.69
18:58:34.0943,1446787.0,REST,,,0.39,0.39
18:58:34.0999,1446887.0,REST,,,-0.07,2.23
18:58:35.0098,1446987.0,REST,,,1.54,1.08
18:58:35.0198,1447087.0,REST,,,2.69,1.54
18:58:35.0298,1447187.0,REST,,,2.23,2.23
18:58:35.0398,1447287.0,REST,,,0.39,0.39
18:58:35.0939,1447387.0,REST,,,0.39,1.54
18:58:35.0940,1447487.0,REST,,,1.54,1.54
18:58:35.0940,1447587.0,REST,,,-0.07,1.54
18:58:35.0941,1447687.0,REST,,,2.23,1.08
18:58:35.0941,1447787.0,REST,,,0.39,2.69
18:58:35.0998,1447887.0,REST,,,1.54,1.54
18:58:36.0098,1447987.0,REST,,,1.54,1.08
18:58:36.0198,1448087.0,REST,,,2.23,3.38
18:58:36.0298,1448187.0,REST,,,1.08,1.54
18:58:36.0398,1448287.0,REST,,,2.23,1.54
18:58:36.0941,1448387.0,REST,,,1.54,1.08
18:58:36.0942,1448487.0,REST,,,2.23,2.23
18:58:36.0942,1448587.0,REST,,,1.08,1.08
18:58:36.0943,1448687.0,REST,,,1.08,1.54
18:58:36.0943,1448787.0,REST,,,2.23,1.08
18:58:36.0998,1448887.0,REST,,,1.54,2.23
18:58:37.0097,1448987.0,REST,,,2.69,2.69
18:58:37.0198,1449087.0,REST,,,2.23,2.23
18:58:37.0298,1449187.0,REST,,,1.08,1.54
18:58:37.0398,1449287.0,REST,,,1.08,1.54
18:58:37.0939,1449387.0,REST,,,0.39,1.08
18:58:37.0940,1449487.0,REST,,,2.23,1.54
18:58:37.0940,1449587.0,REST,,,3.38,3.38
18:58:37.0940,1449687.0,REST,,,-0.76,2.69
18:58:37.0941,1449787.0,REST,,,2.23,2.23
18:58:37.0998,1449887.0,REST,,,2.23,2.23
18:58:38.0098,1449987.0,REST,,,1.08,0.39
18:58:38.0198,1450087.0,REST,,,0.39,1.08
18:58:38.0298,1450187.0,REST,,,3.38,3.38
18:58:38.0398,1450287.0,REST,,,1.54,1.08
18:58:38.0937,1450387.0,REST,,,2.23,1.54
18:58:38.0938,1450487.0,REST,,,1.08,1.08
18:58:38.0938,1450587.0,REST,,,0.39,1.08
18:58:38.0938,1450687.0,REST,,,1.54,1.54
18:58:38.0939,1450787.0,REST,,,1.54,0.39
18:58:38.0998,1450887.0,REST,,,2.23,1.08
18:58:39.0097,1450987.0,REST,,,1.08,1.54
18:58:39.0197,1451087.0,REST,,,1.08,2.69
18:58:39.0298,1451187.0,REST,,,1.54,2.23
18:58:39.0398,1451287.0,REST,,,1.54,1.54
18:58:39.0936,1451387.0,REST,,,1.54,1.08
18:58:39.0936,1451487.0,REST,,,1.54,0.39
18:58:39.0937,1451587.0,REST,,,2.23,1.54
18:58:39.0937,1451687.0,REST,,,1.08,2.23
18:58:39.0937,1451787.0,REST,,,2.23,2.69
18:58:39.0998,1451887.0,REST,,,1.08,1.08
18:58:40.0098,1451987.0,REST,,,0.39,1.08
18:58:40.0198,1452087.0,REST,,,0.39,1.54
18:58:40.0298,1452187.0,REST,,,2.23,1.08
18:58:40.0398,1452287.0,REST,,,1.54,1.54
18:58:40.0940,1452387.0,REST,,,2.23,2.23
18:58:40.0941,1452487.0,REST,,,0.39,2.23
18:58:40.0941,1452587.0,REST,,,1.54,2.23
18:58:40.0942,1452687.0,REST,,,0.39,2.23
18:58:40.0942,1452787.0,REST,,,2.69,1.08
18:58:40.0998,1452887.0,REST,,,1.08,1.54
18:58:41.0098,1452987.0,REST,,,1.54,1.54
18:58:41.0197,1453087.0,REST,,,1.54,2.23
18:58:41.0297,1453187.0,REST,,,1.54,0.39
18:58:41.0398,1453287.0,REST,,,1.08,1.08
18:58:41.0937,1453387.0,REST,,,1.08,0.39
18:58:41.0937,1453487.0,REST,,,0.39,0.39
18:58:41.0938,1453587.0,REST,,,1.08,1.08
18:58:41.0938,1453687.0,REST,,,1.54,0.39
18:58:41.0938,1453787.0,REST,,,0.39,2.69
18:58:41.0998,1453887.0,REST,,,1.08,1.08
18:58:42.0098,1453987.0,REST,,,0.39,2.23
18:58:42.0198,1454087.0,REST,,,1.54,1.54
18:58:42.0298,1454187.0,REST,,,1.08,1.08
18:58:42.0398,1454287.0,REST,,,2.23,1.54
18:58:42.0939,1454387.0,REST,,,2.23,2.23
18:58:42.0939,1454487.0,REST,,,1.54,1.54
18:58:42.0940,1454587.0,REST,,,1.54,2.69
18:58:42.0940,1454687.0,REST,,,2.69,2.69
18:58:42.0940,1454787.0,REST,,,-0.07,2.69
18:58:42.0998,1454887.0,REST,,,1.08,1.08
18:58:43.0098,1454987.0,REST,,,1.08,1.54
18:58:43.0198,1455087.0,REST,,,1.54,0.39
18:58:43.0298,1455187.0,REST,,,1.54,1.54
18:58:43.0398,1455287.0,REST,,,1.08,1.54
18:58:43.0938,1455387.0,REST,,,-0.07,-0.07
18:58:43.0939,1455487.0,REST,,,1.08,1.54
18:58:43.0939,1455587.0,REST,,,2.69,1.54
18:58:43.0939,1455687.0,REST,,,1.08,3.38
18:58:43.0940,1455787.0,REST,,,1.08,1.08
18:58:43.0998,1455887.0,REST,,,2.23,3.84
18:58:44.0097,1455987.0,REST,,,0.39,1.08
18:58:44.0198,1456087.0,REST,,,2.23,2.69
18:58:44.0298,1456187.0,REST,,,1.08,2.23
18:58:44.0397,1456287.0,REST,,,1.08,1.54
18:58:44.0953,1456387.0,REST,,,2.69,2.69
18:58:44.0953,1456487.0,REST,,,2.23,2.23
18:58:44.0954,1456587.0,REST,,,1.08,2.23
18:58:44.0954,1456687.0,REST,,,1.08,1.54
18:58:44.0955,1456787.0,REST,,,1.08,0.39
18:58:44.0998,1456887.0,REST,,,2.23,2.23
18:58:45.0098,1456987.0,REST,,,1.54,1.54
18:58:45.0198,1457087.0,REST,,,1.54,1.08
18:58:45.0298,1457187.0,REST,,,1.08,1.54
18:58:45.0398,1457287.0,REST,,,1.08,1.54
18:58:45.0955,1457387.0,REST,,,1.54,1.08
18:58:45.0956,1457487.0,REST,,,-0.07,-0.07
18:58:45.0956,1457587.0,REST,,,1.54,-0.07
18:58:45.0957,1457687.0,REST,,,1.08,2.23
18:58:45.0957,1457787.0,REST,,,-0.76,2.23
18:58:45.0997,1457887.0,REST,,,1.54,2.69
18:58:46.0098,1457987.0,REST,,,1.54,1.54
18:58:46.0198,1458087.0,REST,,,1.54,1.54
18:58:46.0298,1458187.0,REST,,,1.54,2.23
18:58:46.0398,1458287.0,REST,,,1.08,0.39
18:58:46.0956,1458387.0,REST,,,1.54,2.23
18:58:46.0957,1458487.0,REST,,,0.39,0.39
18:58:46.0957,1458587.0,REST,,,0.39,0.39
18:58:46.0958,1458687.0,REST,,,1.08,1.08
18:58:46.0958,1458787.0,REST,,,1.54,0.39
18:58:46.0997,1458887.0,REST,,,1.54,0.39
18:58:47.0098,1458987.0,REST,,,1.08,2.23
18:58:47.0199,1459087.0,REST,,,3.38,-0.07
18:58:47.0297,1459187.0,REST,,,1.08,1.08
18:58:47.0398,1459287.0,REST,,,1.08,0.39
18:58:47.0955,1459387.0,REST,,,-0.07,0.39
18:58:47.0955,1459487.0,REST,,,0.39,2.23
18:58:47.0956,1459587.0,REST,,,2.23,1.54
18:58:47.0956,1459687.0,REST,,,1.54,1.54
18:58:47.0956,1459787.0,REST,,,1.54,1.08
18:58:47.0997,1459887.0,REST,,,2.69,1.54
18:58:48.0098,1459987.0,REST,,,1.54,1.54
18:58:48.0198,1460087.0,REST,,,1.08,1.54
18:58:48.0298,1460187.0,REST,,,1.08,1.54
18:58:48.0398,1460287.0,REST,,,1.54,1.54
18:58:48.0955,1460387.0,REST,,,1.54,0.39
18:58:48.0955,1460487.0,REST,,,1.54,1.08
18:58:48.0956,1460587.0,REST,,,1.54,1.54
18:58:48.0956,1460687.0,REST,,,1.54,1.08
18:58:48.0956,1460787.0,REST,,,2.23,2.69
18:58:48.0997,1460887.0,REST,,,0.39,0.39
18:58:49.0097,1460987.0,REST,,,1.54,3.38
18:58:49.0198,1461087.0,REST,,,1.54,2.23
18:58:49.0297,1461187.0,REST,,,1.54,1.54
18:58:49.0398,1461287.0,REST,,,2.23,1.54
18:58:49.0955,1461387.0,REST,,,2.23,2.23
18:58:49.0956,1461487.0,REST,,,2.69,1.54
18:58:49.0956,1461587.0,REST,,,1.54,1.08
18:58:49.0956,1461687.0,REST,,,1.54,2.23
18:58:49.0957,1461787.0,REST,,,1.54,1.54
18:58:49.0997,1461887.0,REST,,,1.08,2.23
18:58:50.0098,1461987.0,REST,,,1.08,1.08
18:58:50.0198,1462087.0,REST,,,2.23,1.08
18:58:50.0298,1462187.0,REST,,,1.08,1.54
18:58:50.0398,1462287.0,REST,,,1.54,2.23
18:58:50.0955,1462387.0,REST,,,2.23,2.69
18:58:50.0956,1462487.0,REST,,,2.23,3.38
18:58:50.0956,1462587.0,REST,,,2.69,2.69
18:58:50.0957,1462687.0,REST,,,2.23,1.54
18:58:50.0957,1462787.0,REST,,,0.39,2.23
18:58:50.0997,1462887.0,REST,,,0.39,1.08
18:58:51.0098,1462987.0,REST,,,1.08,1.54
18:58:51.0198,1463087.0,REST,,,1.54,1.54
18:58:51.0298,1463187.0,REST,,,1.54,2.69
18:58:51.0398,1463287.0,REST,,,1.54,1.54
18:58:51.0950,1463387.0,REST,,,1.54,2.23
18:58:51.0950,1463487.0,REST,,,1.54,0.39
18:58:51.0951,1463587.0,REST,,,1.08,2.69
18:58:51.0951,1463687.0,REST,,,1.08,1.08
18:58:51.0951,1463787.0,REST,,,0.39,1.54
18:58:51.0998,1463887.0,REST,,,1.08,1.08
18:58:52.0097,1463987.0,REST,,,2.69,0.39
18:58:52.0197,1464087.0,REST,,,0.39,2.23
18:58:52.0298,1464187.0,REST,,,2.69,2.69
18:58:52.0398,1464287.0,REST,,,1.08,1.08
18:58:52.0952,1464387.0,REST,,,2.69,1.08
18:58:52.0952,1464487.0,REST,,,2.69,2.23
18:58:52.0953,1464587.0,REST,,,-0.07,0.39
18:58:52.0953,1464687.0,REST,,,3.38,0.39
18:58:52.0953,1464787.0,REST,,,1.54,1.54
18:58:52.0997,1464887.0,REST,,,1.54,2.23
18:58:53.0098,1464987.0,REST,,,1.08,2.23
18:58:53.0197,1465087.0,REST,,,0.39,1.54
18:58:53.0298,1465187.0,REST,,,1.08,1.08
18:58:53.0397,1465287.0,REST,,,1.54,1.08
18:58:53.0978,1465387.0,REST,,,2.69,2.69
18:58:53.0978,1465487.0,REST,,,2.23,2.23
18:58:53.0979,1465587.0,REST,,,0.39,1.08
18:58:53.0979,1465687.0,REST,,,2.23,1.08
18:58:53.0979,1465787.0,REST,,,1.54,2.23
18:58:53.0997,1465887.0,REST,,,1.08,1.08
18:58:54.0097,1465987.0,REST,,,2.69,1.54
18:58:54.0198,1466087.0,REST,,,1.54,1.54
18:58:54.0298,1466187.0,REST,,,0.39,1.08
18:58:54.0397,1466287.0,REST,,,2.69,2.23
18:58:54.0954,1466387.0,REST,,,0.39,3.38
18:58:54.0954,1466487.0,REST,,,1.54,1.54
18:58:54.0955,1466587.0,REST,,,1.54,1.54
18:58:54.0955,1466687.0,REST,,,1.54,1.08
18:58:54.0955,1466787.0,REST,,,1.54,1.54
18:58:54.0997,1466887.0,REST,,,1.54,1.54
18:58:55.0099,1466987.0,REST,,,-0.07,1.08
18:58:55.0198,1467087.0,REST,,,1.08,1.08
18:58:55.0298,1467187.0,REST,,,1.54,1.08
18:58:55.0398,1467287.0,REST,,,2.69,1.08
18:58:55.0960,1467387.0,REST,,,1.08,2.69
18:58:55.0961,1467487.0,REST,,,1.54,1.08
18:58:55.0962,1467587.0,REST,,,0.39,0.39
18:58:55.0962,1467687.0,REST,,,0.39,1.54
18:58:55.0962,1467787.0,REST,,,1.08,2.23
18:58:55.0998,1467887.0,REST,,,2.69,-0.07
18:58:56.0098,1467987.0,REST,,,1.54,1.08
18:58:56.0199,1468087.0,REST,,,-0.07,2.23
18:58:56.0298,1468187.0,REST,,,1.08,1.08
18:58:56.0398,1468287.0,REST,,,2.23,0.39
18:58:56.0955,1468387.0,REST,,,1.54,1.54
18:58:56.0956,1468487.0,REST,,,1.08,1.08
18:58:56.0956,1468587.0,REST,,,1.54,1.08
18:58:56.0957,1468687.0,REST,,,1.54,1.54
18:58:56.0957,1468787.0,REST,,,1.08,1.08
18:58:56.0997,1468887.0,REST,,,2.23,0.39
