Timestamp,t [ms],Mode,Launch_Time [s],Fill_Time [s],P_o [Bar],P_i [Bar]
19:10:14.0403,2146287.0,,,,-0.07,-0.07
19:10:14.0514,2146387.0,,,,2.23,2.23
19:10:14.0969,2146487.0,REST,,,2.69,1.08
19:10:14.0970,2146587.0,REST,,,2.23,0.39
19:10:15.0307,2146687.0,REST,,,1.54,1.54
19:10:15.0308,2146787.0,REST,,,1.54,1.54
19:10:15.0617,2146887.0,REST,,,1.54,1.08
19:10:15.0931,2146987.0,REST,,,1.54,0.39
19:10:15.0931,2147087.0,REST,,,1.08,2.69
19:10:16.0252,2147187.0,REST,,,1.54,0.39
19:10:16.0253,2147287.0,REST,,,2.23,2.23
19:10:16.0563,2147387.0,REST,,,1.54,1.54
19:10:16.0866,2147487.0,REST,,,2.23,2.69
19:10:16.0867,2147587.0,REST,,,1.54,1.54
19:10:17.0182,2147687.0,REST,,,1.08,1.54
19:10:17.0182,2147787.0,REST,,,2.23,2.23
19:10:17.0493,2147887.0,REST,,,1.54,1.54
19:10:17.0801,2147987.0,REST,,,1.54,2.69
19:10:17.0801,2148087.0,REST,,,2.69,0.39
19:10:18.0102,2148187.0,REST,,,1.08,-0.07
19:10:18.0102,2148287.0,REST,,,2.23,2.23
19:10:18.0397,2148387.0,REST,,,1.08,2.69
19:10:18.0693,2148487.0,REST,,,1.08,-0.07
19:10:18.0693,2148587.0,REST,,,1.08,2.23
19:10:18.0992,2148687.0,REST,,,2.23,2.69
19:10:18.0992,2148787.0,REST,,,1.08,1.08
19:10:19.0285,2148887.0,REST,,,3.38,1.08
19:10:19.0576,2148987.0,REST,,,1.08,0.39
19:10:19.0576,2149087.0,REST,,,1.54,0.39
19:10:19.0861,2149187.0,REST,,,-0.07,1.54
19:10:19.0862,2149287.0,REST,,,1.08,1.08
19:10:20.0145,2149387.0,REST,,,1.08,2.23
19:10:20.0394,2149487.0,REST,,,1.08,2.23
19:10:20.0394,2149587.0,REST,,,-0.76,-0.07
19:10:20.0656,2149687.0,REST,,,3.38,1.08
19:10:20.0656,2149787.0,REST,,,0.39,0.39
19:10:20.0945,2149887.0,REST,,,2.23,1.54
19:10:21.0205,2149987.0,REST,,,0.39,2.23
19:10:21.0206,2150087.0,REST,,,1.08,1.54
19:10:21.0489,2150187.0,REST,,,1.54,1.54
19:10:21.0489,2150287.0,REST,,,1.54,1.54
19:10:21.0799,2150387.0,REST,,,2.69,1.54
19:10:22.0097,2150487.0,REST,,,1.08,1.54
19:10:22.0097,2150587.0,REST,,,-0.07,1.08
19:10:22.0432,2150687.0,REST,,,2.23,1.08
19:10:22.0432,2150787.0,REST,,,1.08,1.08
19:10:22.0784,2150887.0,REST,,,1.54,1.54
19:10:23.0100,2150987.0,REST,,,-0.76,0.39
19:10:23.0100,2151087.0,REST,,,1.08,1.54
19:10:23.0392,2151187.0,REST,,,1.08,1.08
19:10:23.0392,2151287.0,REST,,,1.54,1.54
19:10:23.0634,2151387.0,REST,,,1.08,1.08
19:10:23.0840,2151487.0,REST,,,0.39,1.54
19:10:23.0841,2151587.0,REST,,,2.69,2.23
19:10:24.0044,2151687.0,REST,,,1.54,2.23
19:10:24.0044,2151787.0,REST,,,0.39,1.54
19:10:24.0219,2151887.0,REST,,,1.54,1.54
19:10:24.0385,2151987.0,REST,,,2.23,0.39
19:10:24.0385,2152087.0,REST,,,2.23,1.54
19:10:24.0552,2152187.0,REST,,,2.23,2.23
19:10:24.0553,2152287.0,REST,,,2.69,1.08
19:10:24.0705,2152387.0,REST,,,2.23,2.23
19:10:24.0857,2152487.0,REST,,,2.23,1.54
19:10:24.0857,2152587.0,REST,,,1.08,2.23
19:10:25.0027,2152687.0,REST,,,-0.07,-0.07
19:10:25.0028,2152787.0,REST,,,2.69,1.54
19:10:25.0163,2152887.0,REST,,,0.39,1.08
19:10:25.0299,2152987.0,REST,,,2.23,1.08
19:10:25.0299,2153087.0,REST,,,0.39,1.54
19:10:25.0436,2153187.0,REST,,,1.54,1.54
19:10:25.0437,2153287.0,REST,,,0.39,0.39
19:10:25.0579,2153387.0,REST,,,2.69,2.23
19:10:25.0704,2153487.0,REST,,,2.23,0.39
19:10:25.0705,2153587.0,REST,,,-0.76,1.54
19:10:25.0833,2153687.0,REST,,,2.69,2.69
19:10:25.0833,2153787.0,REST,,,-0.07,1.08
19:10:25.0954,2153887.0,REST,,,-0.07,1.54
19:10:26.0074,2153987.0,REST,,,0.39,1.54
19:10:26.0074,2154087.0,REST,,,2.23,1.54
19:10:26.0190,2154187.0,REST,,,2.69,2.69
19:10:26.0191,2154287.0,REST,,,1.08,1.54
19:10:26.0306,2154387.0,REST,,,0.39,1.08
