Timestamp,t [ms],Mode,Launch_Time [s],Fill_Time [s],P_o [Bar],P_i [Bar]
18:43:03.0893,515786.0,,,,0.39,0.39
18:43:04.0165,515886.0,,,,1.54,1.54
18:43:04.0404,515986.0,,,,1.54,1.54
18:43:04.0638,516086.0,,,,1.08,1.54
18:43:04.0831,516186.0,,,,2.23,2.69
18:43:05.0029,516286.0,,,,1.54,1.08
18:43:05.0242,516386.0,FILL,STANDBY,224,1.54,1.54
18:43:05.0444,516486.0,FILL,STANDBY,224,2.69,1.08
18:43:05.0639,516586.0,FILL,STANDBY,224,1.08,1.08
18:43:05.0835,516686.0,FILL,STANDBY,224,2.23,2.23
18:43:06.0044,516786.0,FILL,STANDBY,224,1.54,2.23
18:43:06.0248,516886.0,FILL,STANDBY,224,1.54,2.23
18:43:06.0444,516986.0,FILL,STANDBY,224,1.54,0.39
18:43:06.0638,517086.0,FILL,STANDBY,224,2.23,1.08
18:43:06.0896,517186.0,FILL,STANDBY,224,0.39,1.54
18:43:07.0101,517286.0,FILL,STANDBY,224,2.69,1.54
18:43:07.0292,517386.0,FILL,STANDBY,225,1.08,1.08
18:43:07.0491,517486.0,FILL,STANDBY,225,1.54,1.54
18:43:07.0708,517586.0,FILL,STANDBY,225,1.54,1.54
18:43:07.0912,517686.0,FILL,STANDBY,225,2.69,2.23
18:43:08.0149,517786.0,FILL,STANDBY,225,1.08,0.39
18:43:08.0392,517886.0,FILL,STANDBY,225,1.08,0.39
18:43:08.0601,517986.0,FILL,STANDBY,225,-1.22,0.39
18:43:08.0801,518086.0,FILL,STANDBY,225,2.69,1.54
18:43:09.0011,518186.0,FILL,STANDBY,225,1.54,-0.07
18:43:09.0214,518286.0,FILL,STANDBY,225,1.08,1.08
18:43:09.0415,518386.0,FILL,STANDBY,226,1.54,1.08
18:43:09.0641,518486.0,FILL,STANDBY,226,1.54,1.08
18:43:09.0883,518586.0,FILL,STANDBY,226,1.54,1.54
18:43:10.0124,518686.0,FILL,STANDBY,226,2.23,-0.07
18:43:10.0366,518786.0,FILL,STANDBY,226,2.69,0.39
18:43:10.0610,518886.0,FILL,STANDBY,226,0.39,1.08
18:43:10.0864,518986.0,FILL,STANDBY,226,1.54,1.54
18:43:11.0159,519086.0,FILL,STANDBY,226,-0.07,1.08
18:43:11.0427,519186.0,FILL,STANDBY,226,1.54,1.54
18:43:11.0684,519286.0,FILL,STANDBY,226,0.39,0.39
18:43:11.0949,519386.0,FILL,STANDBY,227,1.08,0.39
