Timestamp,t [ms],Mode,Launch_Time [s],Fill_Time [s],P_o [Bar],P_i [Bar]
18:59:44.0397,1516287.0,,,,2.23,2.23
18:59:44.0684,1516387.0,,,,1.08,-0.07
18:59:44.0684,1516487.0,REST,,,0.39,1.54
18:59:44.0697,1516587.0,REST,,,1.54,1.54
18:59:44.0799,1516687.0,REST,,,2.23,-0.07
18:59:44.0898,1516787.0,REST,,,1.08,1.08
18:59:44.0997,1516887.0,REST,,,1.08,0.39
18:59:45.0098,1516987.0,REST,,,2.69,2.69
18:59:45.0197,1517087.0,REST,,,1.54,1.08
18:59:45.0297,1517187.0,REST,,,0.39,2.23
18:59:45.0398,1517287.0,REST,,,1.54,1.08
18:59:45.0934,1517387.0,REST,,,0.39,0.39
18:59:45.0935,1517487.0,REST,,,2.69,1.08
18:59:45.0935,1517587.0,REST,,,2.23,2.23
18:59:45.0936,1517687.0,REST,,,0.39,1.08
18:59:45.0936,1517787.0,REST,,,2.69,1.08
18:59:45.0997,1517887.0,REST,,,1.54,1.54
18:59:46.0098,1517987.0,REST,,,1.08,0.39
18:59:46.0197,1518087.0,REST,,,0.39,2.23
18:59:46.0298,1518187.0,REST,,,-0.07,1.08
18:59:46.0397,1518287.0,REST,,,2.23,1.08
18:59:46.0850,1518387.0,REST,,,0.39,2.23
18:59:46.0850,1518487.0,REST,,,1.08,1.08
18:59:46.0851,1518587.0,REST,,,0.39,-0.07
18:59:46.0851,1518687.0,REST,,,1.08,1.08
18:59:46.0898,1518787.0,REST,,,1.54,2.23
18:59:46.0997,1518887.0,REST,,,1.54,0.39
18:59:47.0097,1518987.0,REST,,,2.23,2.23
18:59:47.0198,1519087.0,REST,,,1.08,-0.07
18:59:47.0297,1519187.0,REST,,,1.54,0.39
18:59:47.0398,1519287.0,REST,,,1.08,1.08
18:59:47.0812,1519387.0,REST,,,1.08,-0.07
18:59:47.0813,1519487.0,REST,,,2.23,1.54
18:59:47.0813,1519587.0,REST,,,1.54,1.54
18:59:47.0813,1519687.0,REST,,,1.54,2.23
18:59:47.0897,1519787.0,REST,,,2.23,1.08
18:59:47.0997,1519887.0,REST,,,2.23,2.69
18:59:48.0097,1519987.0,REST,,,2.23,0.39
18:59:48.0198,1520087.0,REST,,,2.23,2.23
18:59:48.0298,1520187.0,REST,,,1.54,1.54
18:59:48.0397,1520287.0,REST,,,1.54,1.54
18:59:48.0822,1520387.0,REST,,,1.54,2.23
18:59:48.0823,1520487.0,REST,,,0.39,1.08
18:59:48.0823,1520587.0,REST,,,2.23,1.54
18:59:48.0823,1520687.0,REST,,,1.08,1.08
18:59:48.0898,1520787.0,REST,,,0.39,1.54
18:59:48.0997,1520887.0,REST,,,1.08,1.08
18:59:49.0097,1520987.0,REST,,,2.23,1.08
18:59:49.0198,1521087.0,REST,,,0.39,1.08
