Timestamp,t [ms],Mode,Launch_Time [s],Fill_Time [s],P_o [Bar],P_i [Bar]
58:36.1,981670,REST,,,1.08,1.54
58:36.1,981770,REST,,,2.23,2.69
58:37.0,981870,REST,,,2.23,1.54
58:37.0,981970,REST,,,1.54,1.54
58:37.0,982070,REST,,,-0.07,1.08
58:37.0,982170,REST,,,2.23,2.23
58:37.0,982270,REST,,,1.08,1.08
58:37.1,982370,REST,,,2.23,2.23
58:37.1,982470,REST,,,2.23,0.39
58:37.1,982570,REST,,,1.08,1.54
58:37.1,982670,REST,,,-0.07,1.54
58:37.1,982770,REST,,,1.08,-0.76
58:38.0,982870,REST,,,1.08,1.08
58:38.0,982970,REST,,,1.08,2.23
58:38.0,983070,REST,,,1.54,0.39
58:38.0,983170,REST,,,1.08,1.54
58:38.0,983270,REST,,,1.08,1.54
58:38.1,983370,REST,,,1.54,1.08
58:38.1,983470,REST,,,1.54,1.54
58:38.1,983570,REST,,,0.39,0.39
58:38.1,983670,REST,,,1.08,2.23
58:38.1,983770,REST,,,1.54,1.08
58:39.0,983870,REST,,,-0.07,2.23
58:39.0,983970,REST,,,1.08,0.39
58:39.0,984070,REST,,,2.69,1.54
58:39.0,984170,REST,,,3.38,1.54
58:39.0,984270,REST,,,1.54,1.08
58:39.1,984370,REST,,,3.38,0.39
58:39.1,984470,REST,,,-0.07,2.23
58:39.1,984570,REST,,,0.39,2.23
58:39.1,984670,REST,,,3.38,3.38
58:39.1,984770,REST,,,2.23,2.23
58:40.0,984870,REST,,,1.54,1.54
58:40.0,984970,REST,,,1.54,1.08
58:40.0,985070,REST,,,1.54,2.23
58:40.0,985170,REST,,,2.23,3.38
58:40.0,985270,REST,,,1.08,-0.07
58:40.1,985370,REST,,,1.54,-0.76
58:40.1,985470,REST,,,-0.76,1.08
58:40.1,985570,REST,,,2.23,0.39
58:40.1,985670,REST,,,2.69,-0.07
58:40.1,985770,REST,,,1.54,1.08
58:41.0,985870,REST,,,0.39,0.39
58:41.0,985970,REST,,,2.23,2.23
58:41.0,986070,REST,,,2.23,2.23
58:41.0,986170,REST,,,2.23,1.54
58:41.0,986270,REST,,,2.23,1.54
58:41.1,986370,REST,,,1.54,-0.07
58:41.1,986470,REST,,,2.23,0.39
58:41.1,986570,REST,,,1.08,0.39
58:41.1,986670,REST,,,1.54,2.69
58:41.1,986770,REST,,,2.23,1.08
58:42.0,986870,REST,,,1.08,0.39
58:42.0,986970,REST,,,-0.76,0.39
58:42.0,987070,REST,,,1.08,1.08
58:42.0,987170,REST,,,2.23,2.23
58:42.0,987270,REST,,,-0.76,-0.76
58:42.1,987370,REST,,,0.39,-0.07
58:42.1,987470,REST,,,1.54,1.08
58:42.1,987570,REST,,,2.23,2.23
58:42.1,987670,REST,,,2.23,0.39
58:42.1,987770,REST,,,2.23,2.23
58:43.0,987870,REST,,,-0.07,1.08
58:43.0,987970,REST,,,1.54,1.54
58:43.0,988070,REST,,,2.23,2.23
58:43.0,988170,REST,,,1.54,1.54
58:43.0,988270,REST,,,1.08,1.54
58:43.1,988370,REST,,,1.08,1.08
58:43.1,988470,REST,,,-0.07,-0.07
58:43.1,988570,REST,,,2.69,3.38
58:43.1,988670,REST,,,2.23,2.23
58:43.1,988770,REST,,,3.38,0.39
58:44.0,988870,REST,,,1.54,0.39
58:44.0,988970,REST,,,0.39,1.54
58:44.0,989070,REST,,,1.08,1.54
58:44.0,989170,REST,,,1.54,1.54
58:44.0,989270,REST,,,1.54,1.08
58:44.1,989370,REST,,,-0.07,1.08
58:44.1,989470,REST,,,1.08,1.54
58:44.1,989570,REST,,,2.69,2.69
58:44.1,989670,REST,,,0.39,0.39
58:44.1,989770,REST,,,2.23,2.23
58:45.0,989870,REST,,,2.23,0.39
58:45.0,989970,REST,,,1.08,-0.07
58:45.0,990070,REST,,,0.39,1.08
58:45.0,990170,REST,,,1.54,1.54
58:45.0,990270,REST,,,1.08,1.54
58:45.1,990370,REST,,,1.54,3.38
58:45.1,990470,REST,,,1.08,0.39
58:45.1,990570,REST,,,1.08,1.54
58:45.1,990670,REST,,,1.54,4.53
58:45.1,990770,REST,,,2.69,2.69
58:46.0,990870,REST,,,1.08,1.08
58:46.0,990970,REST,,,1.08,1.08
58:46.0,991070,REST,,,2.23,1.08
58:46.0,991170,REST,,,1.54,1.54
58:46.0,991270,REST,,,1.54,2.23
58:46.1,991370,REST,,,1.54,1.08
58:46.1,991470,REST,,,2.23,2.23
58:46.1,991570,REST,,,2.23,0.39
58:46.1,991670,REST,,,1.54,2.23
58:46.1,991770,REST,,,2.23,-0.07
58:47.0,991870,REST,,,1.08,1.54
58:47.0,991970,REST,,,2.23,1.54
58:47.0,992070,REST,,,1.54,1.54
58:47.0,992170,REST,,,1.54,1.54
58:47.0,992270,REST,,,2.23,0.39
58:47.1,992370,REST,,,-0.76,1.54
58:47.1,992470,REST,,,-0.07,1.54
58:47.1,992570,REST,,,1.08,-0.07
58:47.1,992670,REST,,,2.69,2.69
58:47.1,992770,REST,,,1.08,2.23
58:48.0,992870,REST,,,2.69,1.08
58:48.0,992970,REST,,,1.54,1.54
58:48.0,993070,REST,,,1.54,1.54
58:48.0,993170,REST,,,1.54,1.08
58:48.0,993270,REST,,,1.54,1.54
58:48.1,993370,REST,,,1.54,1.54
58:48.1,993470,REST,,,1.08,1.54
58:48.1,993570,REST,,,2.69,0.39
58:48.1,993670,REST,,,1.54,2.23
58:48.1,993770,REST,,,0.39,2.23
58:49.0,993870,REST,,,1.08,1.54
58:49.0,993970,REST,,,0.39,1.08
58:49.0,994070,REST,,,2.23,1.54
58:49.0,994170,REST,,,2.23,1.08
58:49.0,994270,REST,,,2.23,0.39
58:49.1,994370,REST,,,2.23,1.54
58:49.1,994470,REST,,,1.08,1.08
58:49.1,994570,REST,,,0.39,0.39
58:49.1,994670,REST,,,0.39,0.39
58:49.1,994770,REST,,,2.23,1.08
58:50.0,994870,REST,,,0.39,1.08
58:50.0,994970,REST,,,0.39,-0.07
58:50.0,995070,REST,,,3.38,1.08
58:50.0,995170,REST,,,2.23,0.39
58:50.0,995270,REST,,,0.39,1.08
58:50.1,995370,REST,,,1.54,1.08
58:50.1,995470,REST,,,0.39,1.54
58:50.1,995570,REST,,,1.54,1.54
58:50.1,995670,REST,,,1.54,1.54
58:50.1,995770,REST,,,2.23,2.23
58:51.0,995870,REST,,,4.53,4.53
58:51.0,995970,REST,,,2.23,1.08
58:51.0,996070,REST,,,-0.07,-0.07
58:51.0,996170,REST,,,1.08,2.23
58:51.0,996270,REST,,,0.39,-0.07
58:51.1,996370,REST,,,1.08,-0.07
58:51.1,996470,REST,,,1.54,-0.07
58:51.1,996570,REST,,,1.08,2.69
58:51.1,996670,REST,,,1.54,1.54
58:51.1,996770,REST,,,1.54,1.08
58:52.0,996870,REST,,,2.23,1.54
58:52.0,996970,REST,,,-0.07,-0.07
58:52.0,997070,REST,,,-0.07,-0.07
58:52.0,997170,REST,,,1.08,1.54
58:52.0,997270,REST,,,2.23,2.23
58:52.1,997370,REST,,,1.54,1.08
58:52.1,997470,REST,,,0.39,1.08
58:52.1,997570,REST,,,1.08,1.54
58:52.1,997670,REST,,,1.54,1.08
58:52.1,997770,REST,,,1.08,0.39
58:53.0,997870,REST,,,1.08,1.54
58:53.0,997970,REST,,,2.23,1.08
58:53.0,998070,REST,,,1.54,2.23
58:53.0,998170,REST,,,0.39,0.39
58:53.0,998270,REST,,,1.54,1.54
58:53.1,998370,REST,,,1.54,3.38
58:53.1,998470,REST,,,1.54,-0.07
58:53.1,998570,REST,,,1.54,1.08
58:53.1,998670,REST,,,0.39,2.23
58:53.1,998770,REST,,,1.54,1.08
58:54.0,998870,REST,,,2.23,2.23
58:54.0,998970,REST,,,1.54,1.08
58:54.0,999070,REST,,,-0.76,2.69
58:54.0,999170,REST,,,-0.07,1.54
58:54.0,999270,REST,,,1.08,1.08
58:54.1,999370,REST,,,1.54,1.54
58:54.1,999470,REST,,,-0.76,-0.76
58:54.1,999570,REST,,,1.08,1.08
58:54.1,999670,REST,,,2.23,2.23
58:54.1,999770,REST,,,0.39,2.23
58:55.0,999870,REST,,,0.39,-0.07
58:55.0,999970,REST,,,1.54,1.08
58:55.0,1000070,REST,,,0.39,1.54
58:55.0,1000170,REST,,,1.54,1.08
58:55.0,1000270,REST,,,1.08,1.54
58:55.1,1000370,REST,,,1.54,1.08
58:55.1,1000470,REST,,,2.23,1.08
58:55.1,1000570,REST,,,1.08,1.08
58:55.1,1000670,REST,,,0.39,0.39
58:55.1,1000770,REST,,,0.39,1.08
58:56.0,1000870,REST,,,1.54,1.08
58:56.0,1000970,REST,,,1.54,1.08
58:56.0,1001070,REST,,,0.39,1.08
58:56.0,1001170,REST,,,2.69,2.69
58:56.0,1001270,REST,,,0.39,2.23
58:56.1,1001370,REST,,,0.39,1.08
58:56.1,1001470,REST,,,-0.76,1.08
58:56.1,1001570,REST,,,2.23,1.54
58:56.1,1001670,REST,,,1.54,-1.22
58:56.1,1001770,REST,,,1.54,1.54
58:57.0,1001870,REST,,,1.54,1.54
58:57.0,1001970,REST,,,-0.07,-0.07
58:57.0,1002070,REST,,,2.69,2.23
58:57.0,1002170,REST,,,2.23,2.23
58:57.0,1002270,REST,,,1.08,1.08
58:57.1,1002370,REST,,,-0.07,1.54
58:57.1,1002470,REST,,,1.08,2.23
58:57.1,1002570,REST,,,2.23,1.54
58:57.1,1002670,REST,,,2.69,1.54
58:57.1,1002770,REST,,,1.54,1.54
58:58.0,1002870,REST,,,1.54,3.38
58:58.0,1002970,REST,,,1.08,1.08
58:58.0,1003070,REST,,,-0.07,-0.07
58:58.0,1003170,REST,,,1.08,1.08
58:58.0,1003270,REST,,,1.08,1.08
58:58.1,1003370,REST,,,1.54,1.08
58:58.1,1003470,REST,,,0.39,0.39
58:58.1,1003570,REST,,,1.54,2.23
58:58.1,1003670,REST,,,2.23,1.08
58:58.1,1003770,REST,,,0.39,1.54
58:59.0,1003870,REST,,,1.54,2.23
58:59.0,1003970,REST,,,-0.07,1.08
58:59.0,1004070,REST,,,0.39,2.23
58:59.0,1004170,REST,,,3.38,3.38
58:59.0,1004270,REST,,,-0.07,-0.07
58:59.1,1004370,REST,,,0.39,0.39
58:59.1,1004470,REST,,,1.08,0.39
58:59.1,1004570,REST,,,0.39,1.08
58:59.1,1004670,REST,,,2.23,1.08
58:59.1,1004770,REST,,,0.39,2.23
59:00.0,1004870,REST,,,0.39,-0.07
59:00.0,1004970,REST,,,1.54,1.08
59:00.0,1005070,REST,,,1.54,1.08
59:00.0,1005170,REST,,,2.23,2.23
59:00.0,1005270,REST,,,1.54,2.23
59:00.1,1005370,REST,,,1.08,1.08
59:00.1,1005470,REST,,,-0.07,-0.07
59:00.1,1005570,REST,,,0.39,0.39
59:00.1,1005670,REST,,,0.39,2.23
59:00.1,1005770,REST,,,1.08,-0.07
59:01.0,1005870,REST,,,2.23,-0.07
59:01.0,1005970,REST,,,2.23,1.08
59:01.0,1006070,REST,,,-0.07,1.54
59:01.0,1006170,REST,,,2.23,2.69
59:01.0,1006270,REST,,,1.08,1.08
59:01.1,1006370,REST,,,1.08,1.54
59:01.1,1006470,REST,,,1.08,0.39
59:01.1,1006570,REST,,,0.39,0.39
59:01.1,1006670,REST,,,1.54,1.54
59:01.1,1006770,REST,,,1.08,1.08
59:02.0,1006870,REST,,,1.54,1.08
59:02.0,1006970,REST,,,1.54,-0.07
59:02.0,1007070,REST,,,2.23,-0.76
59:02.0,1007170,REST,,,2.23,1.08
59:02.0,1007270,REST,,,3.38,-0.76
59:02.1,1007370,REST,,,2.23,1.54
59:02.1,1007470,REST,,,2.23,1.54
59:02.1,1007570,REST,,,1.08,2.69
59:02.1,1007670,REST,,,-0.07,0.39
59:02.1,1007770,REST,,,1.08,1.08
59:03.0,1007870,REST,,,0.39,0.39
59:03.0,1007970,REST,,,0.39,0.39
59:03.0,1008070,REST,,,0.39,-0.07
59:03.0,1008170,REST,,,1.54,2.23
59:03.0,1008270,REST,,,0.39,0.39
59:03.1,1008370,REST,,,0.39,1.08
59:03.1,1008470,REST,,,0.39,2.23
59:03.1,1008570,REST,,,1.54,1.08
59:03.1,1008670,REST,,,1.54,1.08
59:03.1,1008770,REST,,,2.69,2.69
59:04.0,1008870,REST,,,3.38,1.54
59:04.0,1008970,REST,,,1.08,1.08
59:04.0,1009070,REST,,,2.23,2.23
59:04.0,1009170,REST,,,2.23,2.23
59:04.0,1009270,REST,,,1.08,1.08
59:04.1,1009370,REST,,,2.23,1.08
59:04.1,1009470,REST,,,1.08,1.54
59:04.1,1009570,REST,,,1.08,1.08
59:04.1,1009670,REST,,,3.38,2.23
59:04.1,1009770,REST,,,-0.76,2.23
59:05.0,1009870,REST,,,2.69,1.54
59:05.0,1009970,REST,,,2.69,2.23
59:05.0,1010070,REST,,,0.39,2.69
59:05.0,1010170,REST,,,3.38,3.38
59:05.0,1010270,REST,,,1.08,1.08
59:05.1,1010370,REST,,,1.54,1.54
59:05.1,1010470,REST,,,1.54,2.23
59:05.1,1010570,REST,,,-0.07,1.54
59:05.1,1010670,REST,,,2.23,1.54
59:05.1,1010770,REST,,,1.08,0.39
59:06.0,1010870,REST,,,-0.76,1.54
59:06.0,1010970,REST,,,-0.07,1.54
59:06.0,1011070,REST,,,1.54,1.08
59:06.0,1011170,REST,,,0.39,1.54
59:06.0,1011270,REST,,,0.39,3.38
59:06.1,1011370,REST,,,2.69,2.69
59:06.1,1011470,REST,,,2.23,2.23
59:06.1,1011570,REST,,,1.08,1.08
59:06.1,1011670,REST,,,1.08,0.39
59:06.1,1011770,REST,,,1.54,2.69
59:07.0,1011870,REST,,,2.23,0.39
59:07.0,1011970,REST,,,1.08,1.08
59:07.0,1012070,REST,,,-0.07,2.23
59:07.0,1012170,REST,,,2.23,1.08
59:07.0,1012270,REST,,,1.08,2.23
59:07.1,1012370,REST,,,3.38,1.08
59:07.1,1012470,REST,,,0.39,1.08
59:07.1,1012570,REST,,,0.39,0.39
59:07.1,1012670,REST,,,1.54,1.54
59:07.1,1012770,REST,,,2.23,2.23
59:08.0,1012870,REST,,,0.39,1.08
59:08.0,1012970,REST,,,1.08,0.39
59:08.0,1013070,REST,,,1.08,0.39
59:08.0,1013170,REST,,,1.08,-0.07
59:08.0,1013270,REST,,,2.69,0.39
59:08.1,1013370,REST,,,0.39,1.08
59:08.1,1013470,REST,,,0.39,0.39
59:08.1,1013570,REST,,,1.54,1.08
59:08.1,1013670,REST,,,1.54,1.54
59:08.1,1013770,REST,,,1.54,1.54
59:09.0,1013870,REST,,,-0.07,-0.07
59:09.0,1013970,REST,,,1.54,2.23
59:09.0,1014070,REST,,,1.54,2.23
59:09.0,1014170,REST,,,2.23,0.39
59:09.0,1014270,REST,,,0.39,-0.07
59:09.1,1014370,REST,,,2.69,0.39
59:09.1,1014470,REST,,,1.08,1.08
59:09.1,1014570,REST,,,1.54,-0.07
59:09.1,1014670,REST,,,0.39,0.39
59:09.1,1014770,REST,,,1.54,1.08
59:10.0,1014870,REST,,,1.08,1.54
59:10.0,1014970,REST,,,1.08,1.08
59:10.0,1015070,REST,,,1.54,1.54
59:10.0,1015170,REST,,,1.08,1.54
59:10.0,1015270,REST,,,1.08,1.08
59:10.1,1015370,REST,,,1.54,2.23
59:10.1,1015470,REST,,,1.54,2.23
59:10.1,1015570,REST,,,-0.07,0.39
59:10.1,1015670,REST,,,1.54,1.54
59:10.1,1015770,REST,,,0.39,2.23
59:11.0,1015870,REST,,,2.23,1.08
59:11.0,1015970,REST,,,1.54,1.54
59:11.0,1016070,REST,,,0.39,1.54
59:11.0,1016170,REST,,,1.08,1.08
59:11.0,1016270,REST,,,1.54,1.54
59:11.1,1016370,REST,,,1.54,1.54
59:11.1,1016470,REST,,,1.08,1.54
59:11.1,1016570,REST,,,2.23,0.39
59:11.1,1016670,REST,,,1.54,1.08
59:11.1,1016770,REST,,,1.54,2.23
59:12.0,1016870,REST,,,1.54,2.23
59:12.0,1016970,REST,,,1.08,2.23
59:12.0,1017070,REST,,,1.54,2.23
59:12.0,1017170,REST,,,1.08,0.39
59:12.0,1017270,REST,,,2.23,2.23
59:12.1,1017370,REST,,,2.69,2.69
59:12.1,1017470,REST,,,0.39,0.39
59:12.1,1017570,REST,,,2.23,0.39
59:12.1,1017670,REST,,,1.08,1.54
59:12.1,1017770,REST,,,1.54,2.69
59:13.0,1017870,REST,,,1.54,1.08
59:13.0,1017970,REST,,,1.08,1.54
59:13.0,1018070,REST,,,0.39,2.23
59:13.0,1018170,REST,,,1.54,1.08
59:13.0,1018270,REST,,,0.39,0.39
59:13.1,1018370,REST,,,1.08,1.08
59:13.1,1018470,REST,,,1.08,1.08
59:13.1,1018570,REST,,,0.39,0.39
59:13.1,1018670,REST,,,2.23,2.23
59:13.1,1018770,REST,,,1.08,1.08
59:14.0,1018870,REST,,,1.08,1.08
59:14.0,1018970,REST,,,1.08,1.08
59:14.0,1019070,REST,,,1.08,1.54
59:14.0,1019170,REST,,,1.54,1.08
59:14.0,1019270,REST,,,1.54,0.39
59:14.1,1019370,REST,,,2.23,3.38
59:14.1,1019470,REST,,,1.08,2.23
59:14.1,1019570,REST,,,1.54,1.08
59:14.1,1019670,REST,,,2.23,2.23
59:14.1,1019770,REST,,,3.38,3.38
59:15.0,1019870,REST,,,-1.22,1.08
59:15.0,1019970,REST,,,2.23,1.54
59:15.0,1020070,REST,,,1.54,1.08
59:15.0,1020170,REST,,,1.08,2.69
59:15.0,1020270,REST,,,1.54,2.23
59:15.1,1020370,REST,,,2.23,1.08
59:15.1,1020470,REST,,,-0.07,1.54
59:15.1,1020570,REST,,,0.39,1.54
59:15.1,1020670,REST,,,0.39,2.69
59:15.1,1020770,REST,,,1.54,1.54
59:16.0,1020870,REST,,,0.39,0.39
59:16.0,1020970,REST,,,1.08,1.08
59:16.0,1021070,REST,,,1.08,0.39
59:16.0,1021170,REST,,,2.23,0.39
59:16.0,1021270,REST,,,2.69,1.54
59:16.1,1021370,REST,,,2.69,0.39
59:16.1,1021470,REST,,,1.54,3.38
59:16.1,1021570,REST,,,1.08,0.39
59:16.1,1021670,REST,,,2.23,1.54
59:16.1,1021770,REST,,,1.08,1.08
59:17.0,1021870,REST,,,2.69,0.39
59:17.0,1021970,REST,,,1.08,1.54
59:17.0,1022070,REST,,,-0.07,-0.07
59:17.0,1022170,REST,,,1.54,1.54
59:17.0,1022270,REST,,,2.69,1.54
59:17.1,1022370,REST,,,2.23,2.23
59:17.1,1022470,REST,,,2.23,2.23
59:17.1,1022570,REST,,,2.23,2.23
59:17.1,1022670,REST,,,1.54,1.54
59:17.1,1022770,REST,,,1.08,1.08
59:18.0,1022870,REST,,,1.54,1.08
59:18.0,1022970,REST,,,0.39,2.23
59:18.0,1023070,REST,,,1.08,2.23
59:18.0,1023170,REST,,,1.54,1.54
59:18.0,1023270,REST,,,1.08,1.08
59:18.1,1023370,REST,,,1.54,1.54
59:18.1,1023470,REST,,,1.08,0.39
59:18.1,1023570,REST,,,0.39,2.23
59:18.1,1023670,REST,,,2.23,1.08
59:18.1,1023770,REST,,,2.69,1.08
59:19.0,1023870,REST,,,1.54,1.08
59:19.0,1023970,REST,,,1.08,0.39
59:19.0,1024070,REST,,,1.08,1.08
59:19.0,1024170,REST,,,1.08,1.08
59:19.0,1024270,REST,,,1.08,0.39
59:19.1,1024370,REST,,,2.69,2.69
59:19.1,1024470,REST,,,1.08,1.08
59:19.1,1024570,REST,,,2.23,1.54
59:19.1,1024670,REST,,,2.23,2.23
59:19.1,1024770,REST,,,2.23,0.39
59:20.0,1024870,REST,,,1.54,1.54
59:20.0,1024970,REST,,,1.08,1.54
59:20.0,1025070,REST,,,1.08,1.08
59:20.0,1025170,REST,,,2.23,1.08
59:20.0,1025270,REST,,,0.39,2.23
59:20.1,1025370,REST,,,1.54,0.39
59:20.1,1025470,REST,,,-0.07,0.39
59:20.1,1025570,REST,,,-0.07,-0.07
59:20.1,1025670,REST,,,0.39,0.39
59:20.1,1025770,REST,,,2.69,1.54
59:21.0,1025870,REST,,,1.54,-0.07
59:21.0,1025970,REST,,,1.08,1.08
59:21.0,1026070,REST,,,2.23,1.08
59:21.0,1026170,REST,,,1.54,2.69
59:21.0,1026270,REST,,,1.54,1.08
59:21.1,1026370,REST,,,1.08,2.23
59:21.1,1026470,REST,,,1.54,2.23
59:21.1,1026570,REST,,,3.84,0.39
59:21.1,1026670,REST,,,1.08,1.08
59:21.1,1026770,REST,,,0.39,0.39
59:22.0,1026870,REST,,,2.23,2.23
59:22.0,1026970,REST,,,2.69,2.23
59:22.0,1027070,REST,,,2.23,1.08
59:22.0,1027170,REST,,,2.23,1.54
59:22.0,1027270,REST,,,2.23,1.54
59:22.1,1027370,REST,,,0.39,1.54
59:22.1,1027470,REST,,,3.38,1.08
59:22.1,1027570,REST,,,1.54,1.54
59:22.1,1027670,REST,,,0.39,1.08
59:22.1,1027770,REST,,,1.08,1.08
59:23.0,1027870,REST,,,1.54,1.54
59:23.0,1027970,REST,,,0.39,0.39
59:23.0,1028070,REST,,,1.08,1.08
59:23.0,1028170,REST,,,1.08,0.39
59:23.0,1028270,REST,,,1.08,2.69
59:23.1,1028370,REST,,,1.54,0.39
59:23.1,1028470,REST,,,2.23,1.54
59:23.1,1028570,REST,,,1.08,2.23
59:23.1,1028670,REST,,,1.08,1.08
59:23.1,1028770,REST,,,1.54,1.08
59:24.0,1028870,REST,,,0.39,1.08
59:24.0,1028970,REST,,,1.54,1.54
59:24.0,1029070,REST,,,2.69,2.69
59:24.0,1029170,REST,,,2.23,2.23
59:24.0,1029270,REST,,,0.39,1.08
59:24.1,1029370,REST,,,1.08,1.08
59:24.1,1029470,REST,,,0.39,1.08
59:24.1,1029570,REST,,,1.54,1.08
59:24.1,1029670,REST,,,2.69,1.08
59:24.1,1029770,REST,,,2.23,2.69
59:25.0,1029870,REST,,,-0.07,1.54
59:25.0,1029970,REST,,,2.23,-0.76
59:25.0,1030070,REST,,,1.54,0.39
59:25.0,1030170,REST,,,3.84,3.38
59:25.0,1030270,REST,,,0.39,0.39
59:25.1,1030370,REST,,,1.08,1.08
59:25.1,1030470,REST,,,0.39,1.08
59:25.1,1030570,REST,,,1.54,0.39
59:25.1,1030670,REST,,,0.39,-0.76
59:25.1,1030770,REST,,,1.54,2.23
59:26.0,1030870,REST,,,2.23,1.08
59:26.0,1030970,REST,,,0.39,2.69
59:26.0,1031070,REST,,,1.08,0.39
59:26.0,1031170,REST,,,1.54,1.54
59:26.0,1031270,REST,,,1.08,2.23
59:26.1,1031370,REST,,,0.39,0.39
59:26.1,1031470,REST,,,2.69,2.69
59:26.1,1031570,REST,,,1.08,1.08
59:26.1,1031670,REST,,,1.08,-0.76
59:26.1,1031770,REST,,,2.23,1.08
59:27.0,1031870,REST,,,1.54,1.54
59:27.0,1031970,REST,,,1.54,1.08
59:27.0,1032070,REST,,,1.08,1.54
59:27.0,1032170,REST,,,0.39,0.39
59:27.0,1032270,REST,,,2.23,1.08
59:27.1,1032370,REST,,,2.69,1.08
59:27.1,1032470,REST,,,0.39,0.39
59:27.1,1032570,REST,,,2.23,2.23
59:27.1,1032670,REST,,,1.08,1.08
59:27.1,1032770,REST,,,1.08,1.54
59:28.0,1032870,REST,,,0.39,2.23
59:28.0,1032970,REST,,,0.39,1.08
59:28.0,1033070,REST,,,0.39,1.54
59:28.0,1033170,REST,,,1.54,1.54
59:28.0,1033270,REST,,,1.54,0.39
59:28.1,1033370,REST,,,1.08,1.08
59:28.1,1033470,REST,,,1.54,1.08
59:28.1,1033570,REST,,,1.54,1.08
59:28.1,1033670,REST,,,2.23,2.23
59:28.1,1033770,REST,,,1.08,1.08
59:29.0,1033870,REST,,,0.39,0.39
59:29.0,1033970,REST,,,-1.22,1.08
59:29.0,1034070,REST,,,-0.76,1.08
59:29.0,1034170,REST,,,1.08,0.39
59:29.0,1034270,REST,,,0.39,0.39
59:29.1,1034370,REST,,,1.08,2.23
59:29.1,1034470,REST,,,0.39,0.39
59:29.1,1034570,REST,,,2.69,1.08
59:29.1,1034670,REST,,,0.39,-0.07
59:29.1,1034770,REST,,,-0.07,-0.07
59:30.0,1034870,REST,,,1.54,1.54
59:30.0,1034970,REST,,,-0.07,-0.07
59:30.0,1035070,REST,,,0.39,1.54
59:30.0,1035170,REST,,,1.08,1.54
59:30.0,1035270,REST,,,2.23,1.54
59:30.1,1035370,REST,,,-0.07,1.08
59:30.1,1035470,REST,,,1.08,3.38
